token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
25017,BODALCHEM-EQ,BODALCHEM,,-1,1,,NSE,5
13656,ALICON-EQ,ALICON,,-1,1,,NSE,5
1639,TATASTLLP-EQ,TATASTLLP,,-1,1,,NSE,5
18284,HNGSNGBEES-EQ,HNGSNGBEES,,-1,1,,NSE,1
14003,ZEEMEDIA-EQ,ZEEMEDIA,,-1,1,,NSE,5
2717,PRECWIRE-EQ,PRECWIRE,,-1,1,,NSE,5
19761,ADFFOODS-EQ,ADFFOODS,,-1,1,,NSE,5
11573,FORCEMOT-EQ,FORCEMOT,,-1,1,,NSE,5
29124,PCJEWELLER-EQ,PCJEWELLER,,-1,1,,NSE,5
10516,FEL-EQ,FEL,,-1,1,,NSE,5
11919,MSPL-EQ,MSPL,,-1,1,,NSE,5
201,UNIDT-EQ,UNIDT,,-1,1,,NSE,5
100,AMARAJABAT-EQ,AMARAJABAT,,-1,1,,NSE,5
3426,TATAPOWER-EQ,TATAPOWER,,-1,1,,NSE,5
13126,REPRO-EQ,REPRO,,-1,1,,NSE,5
11543,COFORGE-EQ,COFORGE,,-1,1,,NSE,5
16222,EBBETF0423-EQ,EBBETF0423,,-1,1,,NSE,1
9342,PNC-EQ,PNC,,-1,1,,NSE,5
5851,KOTAKBKETF-EQ,KOTAKBKETF,,-1,1,,NSE,1
11739,SHRIRAMCIT-EQ,SHRIRAMCIT,,-1,1,,NSE,5
29135,INDUSTOWER-EQ,INDUSTOWER,,-1,1,,NSE,5
13035,SAFARI-EQ,SAFARI,,-1,1,,NSE,5
11735,GDL-EQ,GDL,,-1,1,,NSE,5
18252,SPAL-EQ,SPAL,,-1,1,,NSE,5
14346,ORIENTALTL-EQ,ORIENTALTL,,-1,1,,NSE,5
1467,AKZOINDIA-EQ,AKZOINDIA,,-1,1,,NSE,5
2739,PRSMJOHNSN-EQ,PRSMJOHNSN,,-1,1,,NSE,5
19438,AHLEAST-EQ,AHLEAST,,-1,1,,NSE,5
13300,NITCO-EQ,NITCO,,-1,1,,NSE,5
595,CARBORUNIV-EQ,CARBORUNIV,,-1,1,,NSE,5
4433,HITECHGEAR-EQ,HITECHGEAR,,-1,1,,NSE,5
13,ABB-EQ,ABB,,-1,1,,NSE,5
2107,STOVEKRAFT-EQ,STOVEKRAFT,,-1,1,,NSE,5
13310,KEI-EQ,KEI,,-1,1,,NSE,5
11027,INFOBEAN-EQ,INFOBEAN,,-1,1,,NSE,5
20425,NACLIND-EQ,NACLIND,,-1,1,,NSE,5
163,APOLLOTYRE-EQ,APOLLOTYRE,,-1,1,,NSE,5
715,CLNINDIA-EQ,CLNINDIA,,-1,1,,NSE,5
14552,PHOENIXLTD-EQ,PHOENIXLTD,,-1,1,,NSE,5
11491,APARINDS-EQ,APARINDS,,-1,1,,NSE,5
13844,MMFL-EQ,MMFL,,-1,1,,NSE,5
18659,MARATHON-EQ,MARATHON,,-1,1,,NSE,5
4481,AARTIDRUGS-EQ,AARTIDRUGS,,-1,1,,NSE,5
530,BPL-EQ,BPL,,-1,1,,NSE,5
4204,MOTHERSUMI-EQ,MOTHERSUMI,,-1,1,,NSE,5
28906,MAYURUNIQ-EQ,MAYURUNIQ,,-1,1,,NSE,5
16875,SICAGEN-EQ,SICAGEN,,-1,1,,NSE,5
17130,PARAGMILK-EQ,PARAGMILK,,-1,1,,NSE,5
8124,AJANTPHARM-EQ,AJANTPHARM,,-1,1,,NSE,5
578,LIKHITHA-EQ,LIKHITHA,,-1,1,,NSE,5
13473,GTNTEX-EQ,GTNTEX,,-1,1,,NSE,5
13295,VISASTEEL-EQ,VISASTEEL,,-1,1,,NSE,5
18422,ASIANHOTNR-EQ,ASIANHOTNR,,-1,1,,NSE,5
15337,RAIN-EQ,RAIN,,-1,1,,NSE,5
9356,MSTCLTD-EQ,MSTCLTD,,-1,1,,NSE,5
2492,SILGO-EQ,SILGO,,-1,1,,NSE,5
19049,SANCO-EQ,SANCO,,-1,1,,NSE,5
181,ARENTERP-EQ,ARENTERP,,-1,1,,NSE,5
18226,MANINFRA-EQ,MANINFRA,,-1,1,,NSE,5
13592,HOVS-EQ,HOVS,,-1,1,,NSE,5
8771,MEP-EQ,MEP,,-1,1,,NSE,5
11439,BANKBEES-EQ,BANKBEES,,-1,1,,NSE,1
25690,DSSL-EQ,DSSL,,-1,1,,NSE,5
9867,NEXTMEDIA-EQ,NEXTMEDIA,,-1,1,,NSE,5
20242,OBEROIRLTY-EQ,OBEROIRLTY,,-1,1,,NSE,5
1085,GABRIEL-EQ,GABRIEL,,-1,1,,NSE,5
17603,MAHEPC-EQ,MAHEPC,,-1,1,,NSE,5
11821,WELCORP-EQ,WELCORP,,-1,1,,NSE,5
13175,NITINSPIN-EQ,NITINSPIN,,-1,1,,NSE,5
18571,GNA-EQ,GNA,,-1,1,,NSE,5
5068,SHEMAROO-EQ,SHEMAROO,,-1,1,,NSE,5
14745,ADVANIHOTR-EQ,ADVANIHOTR,,-1,1,,NSE,5
993,EVERESTIND-EQ,EVERESTIND,,-1,1,,NSE,5
15389,GAMMNINFRA-EQ,GAMMNINFRA,,-1,1,,NSE,5
30835,PILITA-EQ,PILITA,,-1,1,,NSE,5
14223,TIIL-EQ,TIIL,,-1,1,,NSE,5
20314,NRAIL-EQ,NRAIL,,-1,1,,NSE,5
10176,SETFNIF50-EQ,SETFNIF50,,-1,1,,NSE,1
10993,INDORAMA-EQ,INDORAMA,,-1,1,,NSE,5
9158,BALAJITELE-EQ,BALAJITELE,,-1,1,,NSE,5
21154,ERIS-EQ,ERIS,,-1,1,,NSE,5
27107,SPECIALITY-EQ,SPECIALITY,,-1,1,,NSE,5
5143,JAICORPLTD-EQ,JAICORPLTD,,-1,1,,NSE,5
23650,MUTHOOTFIN-EQ,MUTHOOTFIN,,-1,1,,NSE,5
17957,MMTC-EQ,MMTC,,-1,1,,NSE,5
8343,MUKANDENGG-EQ,MUKANDENGG,,-1,1,,NSE,5
212,ASHOKLEY-EQ,ASHOKLEY,,-1,1,,NSE,5
236,ASIANPAINT-EQ,ASIANPAINT,,-1,1,,NSE,5
25634,ESSARSHPNG-EQ,ESSARSHPNG,,-1,1,,NSE,5
16657,ANIKINDS-EQ,ANIKINDS,,-1,1,,NSE,5
14788,SPARC-EQ,SPARC,,-1,1,,NSE,5
4306,SRTRANSFIN-EQ,SRTRANSFIN,,-1,1,,NSE,5
13839,DONEAR-EQ,DONEAR,,-1,1,,NSE,5
8840,USHAMART-EQ,USHAMART,,-1,1,,NSE,5
5900,AXISBANK-EQ,AXISBANK,,-1,1,,NSE,5
6368,SICAL-EQ,SICAL,,-1,1,,NSE,5
11483,LT-EQ,LT,,-1,1,,NSE,5
11212,SHK-EQ,SHK,,-1,1,,NSE,5
3715,VLSFINANCE-EQ,VLSFINANCE,,-1,1,,NSE,5
15209,PPAP-EQ,PPAP,,-1,1,,NSE,5
13081,TRIVENI-EQ,TRIVENI,,-1,1,,NSE,5
11522,NIITLTD-EQ,NIITLTD,,-1,1,,NSE,5
14445,NAHARPOLY-EQ,NAHARPOLY,,-1,1,,NSE,5
10791,NUCLEUS-EQ,NUCLEUS,,-1,1,,NSE,5
14894,CENTRALBK-EQ,CENTRALBK,,-1,1,,NSE,5
14523,ICRA-EQ,ICRA,,-1,1,,NSE,5
1675,ITI-EQ,ITI,,-1,1,,NSE,5
13260,KEC-EQ,KEC,,-1,1,,NSE,5
1624,IOC-EQ,IOC,,-1,1,,NSE,5
772,DABUR-EQ,DABUR,,-1,1,,NSE,5
14972,KSCL-EQ,KSCL,,-1,1,,NSE,5
1336,HEG-EQ,HEG,,-1,1,,NSE,5
11065,NATHBIOGEN-EQ,NATHBIOGEN,,-1,1,,NSE,5
27067,VSSL-EQ,VSSL,,-1,1,,NSE,5
19025,KIRLOSIND-EQ,KIRLOSIND,,-1,1,,NSE,5
8506,NETFMID150-EQ,NETFMID150,,-1,1,,NSE,1
1922,KOTAKBANK-EQ,KOTAKBANK,,-1,1,,NSE,5
1593,MGEL-EQ,MGEL,,-1,1,,NSE,5
18049,MINDTECK-EQ,MINDTECK,,-1,1,,NSE,5
11343,AFFLE-EQ,AFFLE,,-1,1,,NSE,5
18962,RAJRATAN-EQ,RAJRATAN,,-1,1,,NSE,5
2866,RCF-EQ,RCF,,-1,1,,NSE,5
166,ANDHRAPAP-EQ,ANDHRAPAP,,-1,1,,NSE,5
335,BALKRISIND-EQ,BALKRISIND,,-1,1,,NSE,5
1372,HINDCOMPOS-EQ,HINDCOMPOS,,-1,1,,NSE,5
13776,GESHIP-EQ,GESHIP,,-1,1,,NSE,5
18371,NDGL-EQ,NDGL,,-1,1,,NSE,5
20852,ZEELEARN-EQ,ZEELEARN,,-1,1,,NSE,5
11667,DWARKESH-EQ,DWARKESH,,-1,1,,NSE,5
11809,IIFL-EQ,IIFL,,-1,1,,NSE,5
1633,IPCALAB-EQ,IPCALAB,,-1,1,,NSE,5
9428,SKIPPER-EQ,SKIPPER,,-1,1,,NSE,5
20329,CGCL-EQ,CGCL,,-1,1,,NSE,5
19631,PRICOLLTD-EQ,PRICOLLTD,,-1,1,,NSE,5
16725,RPGLIFE-EQ,RPGLIFE,,-1,1,,NSE,5
350,BANARISUG-EQ,BANARISUG,,-1,1,,NSE,5
13182,ROHLTD-EQ,ROHLTD,,-1,1,,NSE,5
29850,GSCLCEMENT-EQ,GSCLCEMENT,,-1,1,,NSE,5
4491,JCHAC-EQ,JCHAC,,-1,1,,NSE,5
2606,LEMONTREE-EQ,LEMONTREE,,-1,1,,NSE,5
11149,SHRENIK-EQ,SHRENIK,,-1,1,,NSE,5
1235,GREAVESCOT-EQ,GREAVESCOT,,-1,1,,NSE,5
25340,VASWANI-EQ,VASWANI,,-1,1,,NSE,5
1174,GNFC-EQ,GNFC,,-1,1,,NSE,5
2181,BOSCHLTD-EQ,BOSCHLTD,,-1,1,,NSE,5
7446,BKMINDST-EQ,BKMINDST,,-1,1,,NSE,5
12124,DOLAT-EQ,DOLAT,,-1,1,,NSE,5
11979,HTMEDIA-EQ,HTMEDIA,,-1,1,,NSE,5
27297,RTNINFRA-EQ,RTNINFRA,,-1,1,,NSE,5
31415,NBCC-EQ,NBCC,,-1,1,,NSE,5
6227,DTIL-EQ,DTIL,,-1,1,,NSE,5
22360,MCL-EQ,MCL,,-1,1,,NSE,5
13801,SUTLEJTEX-EQ,SUTLEJTEX,,-1,1,,NSE,5
3456,TATAMOTORS-EQ,TATAMOTORS,,-1,1,,NSE,5
19531,BAJAJCON-EQ,BAJAJCON,,-1,1,,NSE,5
12173,HNDFDS-EQ,HNDFDS,,-1,1,,NSE,5
8119,RPSGVENT-EQ,RPSGVENT,,-1,1,,NSE,5
553,RELINFRA-EQ,RELINFRA,,-1,1,,NSE,5
14687,GOACARBON-EQ,GOACARBON,,-1,1,,NSE,5
14618,CHEMBOND-EQ,CHEMBOND,,-1,1,,NSE,5
13510,AKASH-EQ,AKASH,,-1,1,,NSE,5
14667,KMSUGAR-EQ,KMSUGAR,,-1,1,,NSE,5
7627,SHREERAMA-EQ,SHREERAMA,,-1,1,,NSE,5
17527,MAHASTEEL-EQ,MAHASTEEL,,-1,1,,NSE,5
3499,TATASTEEL-EQ,TATASTEEL,,-1,1,,NSE,5
3772,WILLAMAGOR-EQ,WILLAMAGOR,,-1,1,,NSE,5
11399,SALZERELEC-EQ,SALZERELEC,,-1,1,,NSE,5
2481,ONWARDTEC-EQ,ONWARDTEC,,-1,1,,NSE,5
17651,POKARNA-EQ,POKARNA,,-1,1,,NSE,5
13332,SOLARINDS-EQ,SOLARINDS,,-1,1,,NSE,5
30752,FLFL-EQ,FLFL,,-1,1,,NSE,5
16913,ARTEMISMED-EQ,ARTEMISMED,,-1,1,,NSE,5
7420,MANAKALUCO-EQ,MANAKALUCO,,-1,1,,NSE,5
18889,KSL-EQ,KSL,,-1,1,,NSE,5
14937,MAHINDCIE-EQ,MAHINDCIE,,-1,1,,NSE,5
14966,CSBBANK-EQ,CSBBANK,,-1,1,,NSE,5
1412,HSIL-EQ,HSIL,,-1,1,,NSE,5
11471,EXCELINDUS-EQ,EXCELINDUS,,-1,1,,NSE,5
16821,VINYLINDIA-EQ,VINYLINDIA,,-1,1,,NSE,5
13637,JMFINANCIL-EQ,JMFINANCIL,,-1,1,,NSE,5
1814,KALPATPOWR-EQ,KALPATPOWR,,-1,1,,NSE,5
10604,BHARTIARTL-EQ,BHARTIARTL,,-1,1,,NSE,5
17945,SUVENPHAR-EQ,SUVENPHAR,,-1,1,,NSE,5
14116,GANDHITUBE-EQ,GANDHITUBE,,-1,1,,NSE,5
17586,BIRLATYRE-EQ,BIRLATYRE,,-1,1,,NSE,5
29430,ANKITMETAL-EQ,ANKITMETAL,,-1,1,,NSE,5
381,SINTERCOM-EQ,SINTERCOM,,-1,1,,NSE,5
18220,KECL-EQ,KECL,,-1,1,,NSE,5
14771,TARMAT-EQ,TARMAT,,-1,1,,NSE,5
10397,JISLJALEQS-EQ,JISLJALEQS,,-1,1,,NSE,5
422,BHARATFORG-EQ,BHARATFORG,,-1,1,,NSE,5
13587,ACE-EQ,ACE,,-1,1,,NSE,5
13730,INSPIRISYS-EQ,INSPIRISYS,,-1,1,,NSE,5
16639,KIRIINDUS-EQ,KIRIINDUS,,-1,1,,NSE,5
20642,JINDWORLD-EQ,JINDWORLD,,-1,1,,NSE,5
8341,CALSOFT-EQ,CALSOFT,,-1,1,,NSE,5
474,3MINDIA-EQ,3MINDIA,,-1,1,,NSE,5
1482,IFBAGRO-EQ,IFBAGRO,,-1,1,,NSE,5
14917,TAKE-EQ,TAKE,,-1,1,,NSE,5
18142,EMMBI-EQ,EMMBI,,-1,1,,NSE,5
1011,SCHAEFFLER-EQ,SCHAEFFLER,,-1,1,,NSE,5
3435,AGCNET-EQ,AGCNET,,-1,1,,NSE,5
13725,DCBBANK-EQ,DCBBANK,,-1,1,,NSE,5
20092,TASTYBITE-EQ,TASTYBITE,,-1,1,,NSE,5
13810,GREENPANEL-EQ,GREENPANEL,,-1,1,,NSE,5
11377,MAHABANK-EQ,MAHABANK,,-1,1,,NSE,5
15189,BGRENERGY-EQ,BGRENERGY,,-1,1,,NSE,5
13885,ARIHANT-EQ,ARIHANT,,-1,1,,NSE,5
3579,UNICHEMLAB-EQ,UNICHEMLAB,,-1,1,,NSE,5
347,BANARBEADS-EQ,BANARBEADS,,-1,1,,NSE,5
16819,QNIFTY-EQ,QNIFTY,,-1,1,,NSE,1
308,BAJAJHIND-EQ,BAJAJHIND,,-1,1,,NSE,5
18908,PNBHOUSING-EQ,PNBHOUSING,,-1,1,,NSE,5
1363,HINDALCO-EQ,HINDALCO,,-1,1,,NSE,5
3906,CAPLIPOINT-EQ,CAPLIPOINT,,-1,1,,NSE,5
7048,HESTERBIO-EQ,HESTERBIO,,-1,1,,NSE,5
11852,SURYALAXMI-EQ,SURYALAXMI,,-1,1,,NSE,5
4394,MIRZAINT-EQ,MIRZAINT,,-1,1,,NSE,5
13409,GPIL-EQ,GPIL,,-1,1,,NSE,5
842,DHFL-EQ,DHFL,,-1,1,,NSE,5
2048,INDIGOPNTS-EQ,INDIGOPNTS,,-1,1,,NSE,5
18822,ENDURANCE-EQ,ENDURANCE,,-1,1,,NSE,5
14501,BALAMINES-EQ,BALAMINES,,-1,1,,NSE,5
11301,LUXIND-EQ,LUXIND,,-1,1,,NSE,5
3126,SHREYANIND-EQ,SHREYANIND,,-1,1,,NSE,5
3396,TAINWALCHM-EQ,TAINWALCHM,,-1,1,,NSE,5
15083,ADANIPORTS-EQ,ADANIPORTS,,-1,1,,NSE,5
703,DICIND-EQ,DICIND,,-1,1,,NSE,5
2307,MUNJALSHOW-EQ,MUNJALSHOW,,-1,1,,NSE,5
11965,VIVIMEDLAB-EQ,VIVIMEDLAB,,-1,1,,NSE,5
6848,GREENLAM-EQ,GREENLAM,,-1,1,,NSE,5
14582,SRHHYPOLTD-EQ,SRHHYPOLTD,,-1,1,,NSE,5
1927,LIQUIDETF-EQ,LIQUIDETF,,-1,1,,NSE,1
11860,JKPAPER-EQ,JKPAPER,,-1,1,,NSE,5
22255,NDRAUTO-EQ,NDRAUTO,,-1,1,,NSE,5
3694,VINDHYATEL-EQ,VINDHYATEL,,-1,1,,NSE,5
8546,CHALET-EQ,CHALET,,-1,1,,NSE,5
10753,UNIONBANK-EQ,UNIONBANK,,-1,1,,NSE,5
3718,VOLTAS-EQ,VOLTAS,,-1,1,,NSE,5
1797,AWHCL-EQ,AWHCL,,-1,1,,NSE,5
16253,EBBETF0430-EQ,EBBETF0430,,-1,1,,NSE,1
18652,ICICIPRULI-EQ,ICICIPRULI,,-1,1,,NSE,5
1485,IFBIND-EQ,IFBIND,,-1,1,,NSE,5
203,ASHAPURMIN-EQ,ASHAPURMIN,,-1,1,,NSE,5
14413,PAGEIND-EQ,PAGEIND,,-1,1,,NSE,5
19265,BLISSGVS-EQ,BLISSGVS,,-1,1,,NSE,5
13337,GALLANTT-EQ,GALLANTT,,-1,1,,NSE,5
28913,ROSSELLIND-EQ,ROSSELLIND,,-1,1,,NSE,5
20698,SCHAND-EQ,SCHAND,,-1,1,,NSE,5
29008,SUNCLAYLTD-EQ,SUNCLAYLTD,,-1,1,,NSE,5
3186,SKFINDIA-EQ,SKFINDIA,,-1,1,,NSE,5
6385,CCHHL-EQ,CCHHL,,-1,1,,NSE,5
10577,KRBL-EQ,KRBL,,-1,1,,NSE,5
5385,AAVAS-EQ,AAVAS,,-1,1,,NSE,5
17069,UJJIVAN-EQ,UJJIVAN,,-1,1,,NSE,5
13517,EMAMILTD-EQ,EMAMILTD,,-1,1,,NSE,5
3162,SIMPLEXINF-EQ,SIMPLEXINF,,-1,1,,NSE,5
11723,JSWSTEEL-EQ,JSWSTEEL,,-1,1,,NSE,5
1255,GOLDENTOBC-EQ,GOLDENTOBC,,-1,1,,NSE,5
11511,CENTEXT-EQ,CENTEXT,,-1,1,,NSE,5
3363,SUPREMEIND-EQ,SUPREMEIND,,-1,1,,NSE,5
16395,MMP-EQ,MMP,,-1,1,,NSE,5
10276,KAYA-EQ,KAYA,,-1,1,,NSE,5
20140,GALLISPAT-EQ,GALLISPAT,,-1,1,,NSE,5
13702,VISHWARAJ-EQ,VISHWARAJ,,-1,1,,NSE,5
24184,PIIND-EQ,PIIND,,-1,1,,NSE,5
1327,HCL-INSYS-EQ,HCL-INSYS,,-1,1,,NSE,5
17351,SALONA-EQ,SALONA,,-1,1,,NSE,5
19913,DMART-EQ,DMART,,-1,1,,NSE,5
14761,NELCAST-EQ,NELCAST,,-1,1,,NSE,5
380,BBTC-EQ,BBTC,,-1,1,,NSE,5
14111,NETWORK18-EQ,NETWORK18,,-1,1,,NSE,5
4747,INDNIPPON-EQ,INDNIPPON,,-1,1,,NSE,5
24196,VADILALIND-EQ,VADILALIND,,-1,1,,NSE,5
25780,APLAPOLLO-EQ,APLAPOLLO,,-1,1,,NSE,5
739,COROMANDEL-EQ,COROMANDEL,,-1,1,,NSE,5
20196,BEDMUTHA-EQ,BEDMUTHA,,-1,1,,NSE,5
9937,IBMFNIFTY-EQ,IBMFNIFTY,,-1,1,,NSE,1
14043,SARLAPOLY-EQ,SARLAPOLY,,-1,1,,NSE,5
13451,RATNAMANI-EQ,RATNAMANI,,-1,1,,NSE,5
1859,KESORAMIND-EQ,KESORAMIND,,-1,1,,NSE,5
547,BRITANNIA-EQ,BRITANNIA,,-1,1,,NSE,5
16900,DPWIRES-EQ,DPWIRES,,-1,1,,NSE,5
13511,MUNJALAU-EQ,MUNJALAU,,-1,1,,NSE,5
928,ELECTCAST-EQ,ELECTCAST,,-1,1,,NSE,5
18039,ADVENZYMES-EQ,ADVENZYMES,,-1,1,,NSE,5
817,DCW-EQ,DCW,,-1,1,,NSE,5
742,COSMOFILMS-EQ,COSMOFILMS,,-1,1,,NSE,5
20532,AXISGOLD-EQ,AXISGOLD,,-1,1,,NSE,1
17999,UNITEDTEA-EQ,UNITEDTEA,,-1,1,,NSE,5
10717,TIMESGTY-EQ,TIMESGTY,,-1,1,,NSE,5
19184,SFL-EQ,SFL,,-1,1,,NSE,5
25,ADANIENT-EQ,ADANIENT,,-1,1,,NSE,5
29598,REPCOHOME-EQ,REPCOHOME,,-1,1,,NSE,5
21740,CHOLAHLDNG-EQ,CHOLAHLDNG,,-1,1,,NSE,5
7413,MANAKCOAT-EQ,MANAKCOAT,,-1,1,,NSE,5
11536,TCS-EQ,TCS,,-1,1,,NSE,5
12026,RENUKA-EQ,RENUKA,,-1,1,,NSE,5
17520,RTNPOWER-EQ,RTNPOWER,,-1,1,,NSE,5
4587,RAMCOIND-EQ,RAMCOIND,,-1,1,,NSE,5
1185,AMBER-EQ,AMBER,,-1,1,,NSE,5
7339,ABSLNN50ET-EQ,ABSLNN50ET,,-1,1,,NSE,1
1627,LINDEINDIA-EQ,LINDEINDIA,,-1,1,,NSE,5
15266,JKIL-EQ,JKIL,,-1,1,,NSE,5
13751,NAUKRI-EQ,NAUKRI,,-1,1,,NSE,5
10666,PNB-EQ,PNB,,-1,1,,NSE,5
11743,JINDALPHOT-EQ,JINDALPHOT,,-1,1,,NSE,5
1330,HDFC-EQ,HDFC,,-1,1,,NSE,5
6051,CYBERTECH-EQ,CYBERTECH,,-1,1,,NSE,5
14677,GUJAPOLLO-EQ,GUJAPOLLO,,-1,1,,NSE,5
13673,ANSALHSG-EQ,ANSALHSG,,-1,1,,NSE,5
