token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
3324,SUBROS-EQ,SUBROS,,-1,1,,NSE,5
20534,GRAVITA-EQ,GRAVITA,,-1,1,,NSE,5
15308,SHRIRAMEPC-EQ,SHRIRAMEPC,,-1,1,,NSE,5
10922,OMAXAUTO-EQ,OMAXAUTO,,-1,1,,NSE,5
3345,SUNDRMFAST-EQ,SUNDRMFAST,,-1,1,,NSE,5
14942,NAGREEKCAP-EQ,NAGREEKCAP,,-1,1,,NSE,5
17270,ASPINWALL-EQ,ASPINWALL,,-1,1,,NSE,5
14982,CENTUM-EQ,CENTUM,,-1,1,,NSE,5
15068,RELIGARE-EQ,RELIGARE,,-1,1,,NSE,5
4749,CONCOR-EQ,CONCOR,,-1,1,,NSE,5
17971,SBICARD-EQ,SBICARD,,-1,1,,NSE,5
6733,JINDALSTEL-EQ,JINDALSTEL,,-1,1,,NSE,5
28899,KITEX-EQ,KITEX,,-1,1,,NSE,5
11671,PRESSMN-EQ,PRESSMN,,-1,1,,NSE,5
18096,JUBLFOOD-EQ,JUBLFOOD,,-1,1,,NSE,5
3129,SHREYAS-EQ,SHREYAS,,-1,1,,NSE,5
17174,EQ30-EQ,EQ30,,-1,1,,NSE,1
10530,SHARDAMOTR-EQ,SHARDAMOTR,,-1,1,,NSE,5
17818,LTI-EQ,LTI,,-1,1,,NSE,5
1232,GRASIM-EQ,GRASIM,,-1,1,,NSE,5
19111,NBIFIN-EQ,NBIFIN,,-1,1,,NSE,5
13441,BALPHARMA-EQ,BALPHARMA,,-1,1,,NSE,5
14309,INDIANB-EQ,INDIANB,,-1,1,,NSE,5
940,PGHL-EQ,PGHL,,-1,1,,NSE,5
13076,SORILINFRA-EQ,SORILINFRA,,-1,1,,NSE,5
10346,DGCONTENT-EQ,DGCONTENT,,-1,1,,NSE,5
4598,HERITGFOOD-EQ,HERITGFOOD,,-1,1,,NSE,5
2988,SANDESH-EQ,SANDESH,,-1,1,,NSE,5
8585,NLCINDIA-EQ,NLCINDIA,,-1,1,,NSE,5
15136,KAUSHALYA-EQ,KAUSHALYA,,-1,1,,NSE,5
275,AUROPHARMA-EQ,AUROPHARMA,,-1,1,,NSE,5
9917,NEOGEN-EQ,NEOGEN,,-1,1,,NSE,5
15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1,1,,NSE,1
14702,NAGREEKEXP-EQ,NAGREEKEXP,,-1,1,,NSE,5
19299,ITDC-EQ,ITDC,,-1,1,,NSE,5
3745,WATERBASE-EQ,WATERBASE,,-1,1,,NSE,5
11262,IGL-EQ,IGL,,-1,1,,NSE,5
3963,GOCLCORP-EQ,GOCLCORP,,-1,1,,NSE,5
9219,TPLPLASTEH-EQ,TPLPLASTEH,,-1,1,,NSE,5
24391,EBIXFOREX-EQ,EBIXFOREX,,-1,1,,NSE,5
4391,GULFOILLUB-EQ,GULFOILLUB,,-1,1,,NSE,5
10580,TCI-EQ,TCI,,-1,1,,NSE,5
16933,INDBANK-EQ,INDBANK,,-1,1,,NSE,5
14198,TIMKEN-EQ,TIMKEN,,-1,1,,NSE,5
18863,VERTOZ-EQ,VERTOZ,,-1,1,,NSE,5
19277,EMAMIREAL-EQ,EMAMIREAL,,-1,1,,NSE,5
676,EXIDEIND-EQ,EXIDEIND,,-1,1,,NSE,5
11987,ICIL-EQ,ICIL,,-1,1,,NSE,5
4487,ALKYLAMINE-EQ,ALKYLAMINE,,-1,1,,NSE,5
15161,HITECHCORP-EQ,HITECHCORP,,-1,1,,NSE,5
1168,GMBREW-EQ,GMBREW,,-1,1,,NSE,5
13270,JKCEMENT-EQ,JKCEMENT,,-1,1,,NSE,5
4671,JSWISPL-EQ,JSWISPL,,-1,1,,NSE,5
1030,AARON-EQ,AARON,,-1,1,,NSE,5
13211,JAGRAN-EQ,JAGRAN,,-1,1,,NSE,5
11045,SATIA-EQ,SATIA,,-1,1,,NSE,5
11387,UMANGDAIRY-EQ,UMANGDAIRY,,-1,1,,NSE,5
14134,PITTIENG-EQ,PITTIENG,,-1,1,,NSE,5
17598,ASALCBR-EQ,ASALCBR,,-1,1,,NSE,5
11319,LICNETFN50-EQ,LICNETFN50,,-1,1,,NSE,1
7518,TREJHARA-EQ,TREJHARA,,-1,1,,NSE,5
19877,RADIOCITY-EQ,RADIOCITY,,-1,1,,NSE,5
11355,PTC-EQ,PTC,,-1,1,,NSE,5
3799,WSTCSTPAPR-EQ,WSTCSTPAPR,,-1,1,,NSE,5
3078,SHANTIGEAR-EQ,SHANTIGEAR,,-1,1,,NSE,5
3045,SBIN-EQ,SBIN,,-1,1,,NSE,5
1394,HINDUNILVR-EQ,HINDUNILVR,,-1,1,,NSE,5
1708,JAYBARMARU-EQ,JAYBARMARU,,-1,1,,NSE,5
13285,M&MFIN-EQ,M&MFIN,,-1,1,,NSE,5
937,ELGIEQUIP-EQ,ELGIEQUIP,,-1,1,,NSE,5
19289,M50-EQ,M50,,-1,1,,NSE,1
2868,HITECH-EQ,HITECH,,-1,1,,NSE,5
4127,SAMBHAAV-EQ,SAMBHAAV,,-1,1,,NSE,5
8828,GAEL-EQ,GAEL,,-1,1,,NSE,5
17659,UNIVPHOTO-EQ,UNIVPHOTO,,-1,1,,NSE,5
13086,AIAENG-EQ,AIAENG,,-1,1,,NSE,5
11662,BCP-EQ,BCP,,-1,1,,NSE,5
19943,DEEPAKNTR-EQ,DEEPAKNTR,,-1,1,,NSE,5
3405,TATACHEM-EQ,TATACHEM,,-1,1,,NSE,5
5264,PDSMFL-EQ,PDSMFL,,-1,1,,NSE,5
31163,ORIENTREF-EQ,ORIENTREF,,-1,1,,NSE,5
17675,ALOKINDS-EQ,ALOKINDS,,-1,1,,NSE,5
22739,N100-EQ,N100,,-1,1,,NSE,1
19211,HMVL-EQ,HMVL,,-1,1,,NSE,5
22277,WORTH-EQ,WORTH,,-1,1,,NSE,5
4040,EIMCOELECO-EQ,EIMCOELECO,,-1,1,,NSE,5
14304,FSL-EQ,FSL,,-1,1,,NSE,5
16852,EQUITAS-EQ,EQUITAS,,-1,1,,NSE,5
3475,THERMAX-EQ,THERMAX,,-1,1,,NSE,5
278,AUTOAXLES-EQ,AUTOAXLES,,-1,1,,NSE,5
13430,KELLTONTEC-EQ,KELLTONTEC,,-1,1,,NSE,5
10114,GBGLOBAL-EQ,GBGLOBAL,,-1,1,,NSE,5
25574,SHAKTIPUMP-EQ,SHAKTIPUMP,,-1,1,,NSE,5
25584,TRITURBINE-EQ,TRITURBINE,,-1,1,,NSE,5
17728,ASTEC-EQ,ASTEC,,-1,1,,NSE,5
19937,KILITCH-EQ,KILITCH,,-1,1,,NSE,5
14255,REDINGTON-EQ,REDINGTON,,-1,1,,NSE,5
13275,INDOTECH-EQ,INDOTECH,,-1,1,,NSE,5
3063,VEDL-EQ,VEDL,,-1,1,,NSE,5
9590,POLYCAB-EQ,POLYCAB,,-1,1,,NSE,5
641,DNAMEDIA-EQ,DNAMEDIA,,-1,1,,NSE,5
2562,HUHTAMAKI-EQ,HUHTAMAKI,,-1,1,,NSE,5
11591,HDFCNIFETF-EQ,HDFCNIFETF,,-1,1,,NSE,1
3518,TORNTPHARM-EQ,TORNTPHARM,,-1,1,,NSE,5
17333,MHRIL-EQ,MHRIL,,-1,1,,NSE,5
526,BPCL-EQ,BPCL,,-1,1,,NSE,5
14848,ALPA-EQ,ALPA,,-1,1,,NSE,5
20413,IOLCP-EQ,IOLCP,,-1,1,,NSE,5
30038,FCONSUMER-EQ,FCONSUMER,,-1,1,,NSE,5
15119,EDELWEISS-EQ,EDELWEISS,,-1,1,,NSE,5
10188,SHYAMCENT-EQ,SHYAMCENT,,-1,1,,NSE,5
20830,MOIL-EQ,MOIL,,-1,1,,NSE,5
19196,TI-EQ,TI,,-1,1,,NSE,5
9046,AGROPHOS-EQ,AGROPHOS,,-1,1,,NSE,5
4020,HOTELRUGBY-EQ,HOTELRUGBY,,-1,1,,NSE,5
21252,AXISNIFTY-EQ,AXISNIFTY,,-1,1,,NSE,1
11373,BIOCON-EQ,BIOCON,,-1,1,,NSE,5
9354,TAJGVK-EQ,TAJGVK,,-1,1,,NSE,5
2313,MURUDCERA-EQ,MURUDCERA,,-1,1,,NSE,5
1465,ACCURACY-EQ,ACCURACY,,-1,1,,NSE,5
15332,NMDC-EQ,NMDC,,-1,1,,NSE,5
17388,ADANIPOWER-EQ,ADANIPOWER,,-1,1,,NSE,5
11364,VAIBHAVGBL-EQ,VAIBHAVGBL,,-1,1,,NSE,5
4525,DYNAMATECH-EQ,DYNAMATECH,,-1,1,,NSE,5
11275,TVTODAY-EQ,TVTODAY,,-1,1,,NSE,5
1196,KANSAINER-EQ,KANSAINER,,-1,1,,NSE,5
10599,GUJGASLTD-EQ,GUJGASLTD,,-1,1,,NSE,5
24231,OMINFRAL-EQ,OMINFRAL,,-1,1,,NSE,5
15007,MANGCHEFER-EQ,MANGCHEFER,,-1,1,,NSE,5
634,IGARASHI-EQ,IGARASHI,,-1,1,,NSE,5
15199,MANAKSIA-EQ,MANAKSIA,,-1,1,,NSE,5
9678,SOUTHWEST-EQ,SOUTHWEST,,-1,1,,NSE,5
2794,RSWM-EQ,RSWM,,-1,1,,NSE,5
11703,ALKEM-EQ,ALKEM,,-1,1,,NSE,5
2882,RELCAPITAL-EQ,RELCAPITAL,,-1,1,,NSE,5
21704,DCAL-EQ,DCAL,,-1,1,,NSE,5
15377,PDMJEPAPER-EQ,PDMJEPAPER,,-1,1,,NSE,5
11233,SUVEN-EQ,SUVEN,,-1,1,,NSE,5
3481,THOMASCOOK-EQ,THOMASCOOK,,-1,1,,NSE,5
14838,DECCANCE-EQ,DECCANCE,,-1,1,,NSE,5
8175,SAGARDEEP-EQ,SAGARDEEP,,-1,1,,NSE,5
18479,ISFT-EQ,ISFT,,-1,1,,NSE,5
13941,PRAENG-EQ,PRAENG,,-1,1,,NSE,5
11654,LALPATHLAB-EQ,LALPATHLAB,,-1,1,,NSE,5
15288,HERCULES-EQ,HERCULES,,-1,1,,NSE,5
7848,BIL-EQ,BIL,,-1,1,,NSE,5
2331,JAYNECOIND-EQ,JAYNECOIND,,-1,1,,NSE,5
2454,CENTRUM-EQ,CENTRUM,,-1,1,,NSE,5
7851,RAMCOSYS-EQ,RAMCOSYS,,-1,1,,NSE,5
18154,HATHWAY-EQ,HATHWAY,,-1,1,,NSE,5
1979,LAXMIMACH-EQ,LAXMIMACH,,-1,1,,NSE,5
20223,CLEDUCATE-EQ,CLEDUCATE,,-1,1,,NSE,5
4421,CREDITACC-EQ,CREDITACC,,-1,1,,NSE,5
13658,GEECEE-EQ,GEECEE,,-1,1,,NSE,5
2275,IRISDOREME-EQ,IRISDOREME,,-1,1,,NSE,5
270,CHEMCON-EQ,CHEMCON,,-1,1,,NSE,5
11774,3IINFOTECH-EQ,3IINFOTECH,,-1,1,,NSE,5
1901,CUMMINSIND-EQ,CUMMINSIND,,-1,1,,NSE,5
20560,DOLLAR-EQ,DOLLAR,,-1,1,,NSE,5
15141,COLPAL-EQ,COLPAL,,-1,1,,NSE,5
14278,ORIENTBELL-EQ,ORIENTBELL,,-1,1,,NSE,5
19525,IITL-EQ,IITL,,-1,1,,NSE,5
13951,PARACABLES-EQ,PARACABLES,,-1,1,,NSE,5
1455,HIL-EQ,HIL,,-1,1,,NSE,5
10794,CANBK-EQ,CANBK,,-1,1,,NSE,5
4244,HDFCAMC-EQ,HDFCAMC,,-1,1,,NSE,5
17963,NESTLEIND-EQ,NESTLEIND,,-1,1,,NSE,5
15271,CORDSCABLE-EQ,CORDSCABLE,,-1,1,,NSE,5
17752,SHILPAMED-EQ,SHILPAMED,,-1,1,,NSE,5
21017,FMNL-EQ,FMNL,,-1,1,,NSE,5
342,CAMS-EQ,CAMS,,-1,1,,NSE,5
7361,SETFNIFBK-EQ,SETFNIFBK,,-1,1,,NSE,1
6713,MOLDTKPAC-EQ,MOLDTKPAC,,-1,1,,NSE,5
11626,WELENT-EQ,WELENT,,-1,1,,NSE,5
30089,ORIENTCEM-EQ,ORIENTCEM,,-1,1,,NSE,5
1289,GFLLIMITED-EQ,GFLLIMITED,,-1,1,,NSE,5
11655,JBMA-EQ,JBMA,,-1,1,,NSE,5
4751,INDRAMEDCO-EQ,INDRAMEDCO,,-1,1,,NSE,5
4745,BANKINDIA-EQ,BANKINDIA,,-1,1,,NSE,5
15129,RGL-EQ,RGL,,-1,1,,NSE,5
1044,AXISBNKETF-EQ,AXISBNKETF,,-1,1,,NSE,1
17869,JSWENERGY-EQ,JSWENERGY,,-1,1,,NSE,5
31107,DBSTOCKBRO-EQ,DBSTOCKBRO,,-1,1,,NSE,5
17395,SETF10GILT-EQ,SETF10GILT,,-1,1,,NSE,1
19931,ORISSAMINE-EQ,ORISSAMINE,,-1,1,,NSE,5
30108,ABFRL-EQ,ABFRL,,-1,1,,NSE,5
263,ATUL-EQ,ATUL,,-1,1,,NSE,5
2354,KARDA-EQ,KARDA,,-1,1,,NSE,5
2636,NETFDIVOPP-EQ,NETFDIVOPP,,-1,1,,NSE,1
2106,MANGLMCEM-EQ,MANGLMCEM,,-1,1,,NSE,5
3857,VARROC-EQ,VARROC,,-1,1,,NSE,5
1672,HGINFRA-EQ,HGINFRA,,-1,1,,NSE,5
694,CIPLA-EQ,CIPLA,,-1,1,,NSE,5
6198,FCL-EQ,FCL,,-1,1,,NSE,5
13061,IIFLWAM-EQ,IIFLWAM,,-1,1,,NSE,5
9552,RVNL-EQ,RVNL,,-1,1,,NSE,5
19679,ICICIGOLD-EQ,ICICIGOLD,,-1,1,,NSE,1
3506,TITAN-EQ,TITAN,,-1,1,,NSE,5
16965,TATAMTRDVR-EQ,TATAMTRDVR,,-1,1,,NSE,5
15146,JYOTHYLAB-EQ,JYOTHYLAB,,-1,1,,NSE,5
14480,GOKULAGRO-EQ,GOKULAGRO,,-1,1,,NSE,5
16921,20MICRONS-EQ,20MICRONS,,-1,1,,NSE,5
4594,KOTHARIPET-EQ,KOTHARIPET,,-1,1,,NSE,5
7401,RAJESHEXPO-EQ,RAJESHEXPO,,-1,1,,NSE,5
15278,ONMOBILE-EQ,ONMOBILE,,-1,1,,NSE,5
3021,SOTL-EQ,SOTL,,-1,1,,NSE,5
8591,AKSHOPTFBR-EQ,AKSHOPTFBR,,-1,1,,NSE,5
3676,VESUVIUS-EQ,VESUVIUS,,-1,1,,NSE,5
11935,SPLIL-EQ,SPLIL,,-1,1,,NSE,5
1994,LIBERTSHOE-EQ,LIBERTSHOE,,-1,1,,NSE,5
805,DCM-EQ,DCM,,-1,1,,NSE,5
13761,BBL-EQ,BBL,,-1,1,,NSE,5
199,MASFIN-EQ,MASFIN,,-1,1,,NSE,5
17468,MAXVIL-EQ,MAXVIL,,-1,1,,NSE,5
17105,SUMICHEM-EQ,SUMICHEM,,-1,1,,NSE,5
1038,FINCABLES-EQ,FINCABLES,,-1,1,,NSE,5
17272,SETFGOLD-EQ,SETFGOLD,,-1,1,,NSE,5
9059,NIFTYEES-EQ,NIFTYEES,,-1,1,,NSE,1
25724,RUPA-EQ,RUPA,,-1,1,,NSE,5
8050,MAHLIFE-EQ,MAHLIFE,,-1,1,,NSE,5
11699,PATELENG-EQ,PATELENG,,-1,1,,NSE,5
13111,ORIENTABRA-EQ,ORIENTABRA,,-1,1,,NSE,5
11445,PILANIINVS-EQ,PILANIINVS,,-1,1,,NSE,5
4732,SKMEGGPROD-EQ,SKMEGGPROD,,-1,1,,NSE,5
17833,AHLUCONT-EQ,AHLUCONT,,-1,1,,NSE,5
15399,EIHAHOTELS-EQ,EIHAHOTELS,,-1,1,,NSE,5
3965,REMSONSIND-EQ,REMSONSIND,,-1,1,,NSE,5
28859,PROZONINTU-EQ,PROZONINTU,,-1,1,,NSE,5
14334,HSCL-EQ,HSCL,,-1,1,,NSE,5
206,ASHIMASYN-EQ,ASHIMASYN,,-1,1,,NSE,5
399,NIACL-EQ,NIACL,,-1,1,,NSE,5
15228,UJJIVANSFB-EQ,UJJIVANSFB,,-1,1,,NSE,5
15303,BANG-EQ,BANG,,-1,1,,NSE,5
2388,NELCO-EQ,NELCO,,-1,1,,NSE,5
3493,TINPLATE-EQ,TINPLATE,,-1,1,,NSE,5
4007,CORALFINAC-EQ,CORALFINAC,,-1,1,,NSE,5
11037,ICICIBANKN-EQ,ICICIBANKN,,-1,1,,NSE,1
4892,SAREGAMA-EQ,SAREGAMA,,-1,1,,NSE,5
2439,NKIND-EQ,NKIND,,-1,1,,NSE,5
9014,ANUP-EQ,ANUP,,-1,1,,NSE,5
3252,SPIC-EQ,SPIC,,-1,1,,NSE,5
18520,CUPID-EQ,CUPID,,-1,1,,NSE,5
7852,INOXWIND-EQ,INOXWIND,,-1,1,,NSE,5
513,BOMDYEING-EQ,BOMDYEING,,-1,1,,NSE,5
19578,UGARSUGAR-EQ,UGARSUGAR,,-1,1,,NSE,5
11549,TEXINFRA-EQ,TEXINFRA,,-1,1,,NSE,5
17541,DAMODARIND-EQ,DAMODARIND,,-1,1,,NSE,5
11080,GFSTEELS-EQ,GFSTEELS,,-1,1,,NSE,5
5378,ASAHIINDIA-EQ,ASAHIINDIA,,-1,1,,NSE,5
781,DALMIASUG-EQ,DALMIASUG,,-1,1,,NSE,5
16996,GISOLUTION-EQ,GISOLUTION,,-1,1,,NSE,5
104,SHAREINDIA-EQ,SHAREINDIA,,-1,1,,NSE,5
3812,ZEEL-EQ,ZEEL,,-1,1,,NSE,5
19271,DFMFOODS-EQ,DFMFOODS,,-1,1,,NSE,5
13538,TECHM-EQ,TECHM,,-1,1,,NSE,5
2493,ORIENTHOT-EQ,ORIENTHOT,,-1,1,,NSE,5
11884,MANINDS-EQ,MANINDS,,-1,1,,NSE,5
10217,ADANITRANS-EQ,ADANITRANS,,-1,1,,NSE,5
16705,GOKUL-EQ,GOKUL,,-1,1,,NSE,5
4160,NORBTEAEXP-EQ,NORBTEAEXP,,-1,1,,NSE,5
9039,UFO-EQ,UFO,,-1,1,,NSE,5
1008,FACT-EQ,FACT,,-1,1,,NSE,5
11223,UCOBANK-EQ,UCOBANK,,-1,1,,NSE,5
13756,SHIVAMAUTO-EQ,SHIVAMAUTO,,-1,1,,NSE,5
13620,ANANTRAJ-EQ,ANANTRAJ,,-1,1,,NSE,5
625,CENTURYTEX-EQ,CENTURYTEX,,-1,1,,NSE,5
14366,IDEA-EQ,IDEA,,-1,1,,NSE,5
14014,LUMAXTECH-EQ,LUMAXTECH,,-1,1,,NSE,5
10576,NIFTYBEES-EQ,NIFTYBEES,,-1,1,,NSE,1
1076,ZENSARTECH-EQ,ZENSARTECH,,-1,1,,NSE,5
14435,JKTYRE-EQ,JKTYRE,,-1,1,,NSE,5
11293,UNIENTER-EQ,UNIENTER,,-1,1,,NSE,5
29284,VMART-EQ,VMART,,-1,1,,NSE,5
4037,AUSOMENT-EQ,AUSOMENT,,-1,1,,NSE,5
11220,VARDHACRLC-EQ,VARDHACRLC,,-1,1,,NSE,5
8075,DALBHARAT-EQ,DALBHARAT,,-1,1,,NSE,5
2397,SANDHAR-EQ,SANDHAR,,-1,1,,NSE,5
936,DPABHUSHAN-EQ,DPABHUSHAN,,-1,1,,NSE,5
8736,PNBGILTS-EQ,PNBGILTS,,-1,1,,NSE,5
14889,ASIANTILES-EQ,ASIANTILES,,-1,1,,NSE,5
1403,HINDOILEXP-EQ,HINDOILEXP,,-1,1,,NSE,5
18921,VBL-EQ,VBL,,-1,1,,NSE,5
17839,GILLANDERS-EQ,GILLANDERS,,-1,1,,NSE,5
16713,UBL-EQ,UBL,,-1,1,,NSE,5
128,ROUTE-EQ,ROUTE,,-1,1,,NSE,5
4469,ELECTHERM-EQ,ELECTHERM,,-1,1,,NSE,5
21828,TEXRAIL-EQ,TEXRAIL,,-1,1,,NSE,5
7902,LFIC-EQ,LFIC,,-1,1,,NSE,5
1508,ASTERDM-EQ,ASTERDM,,-1,1,,NSE,5
11058,SECURKLOUD-EQ,SECURKLOUD,,-1,1,,NSE,5
16783,GET&D-EQ,GET&D,,-1,1,,NSE,5
3736,WALCHANNAG-EQ,WALCHANNAG,,-1,1,,NSE,5
4843,SNOWMAN-EQ,SNOWMAN,,-1,1,,NSE,5
1250,CASTROLIND-EQ,CASTROLIND,,-1,1,,NSE,5
21119,KICL-EQ,KICL,,-1,1,,NSE,5
25640,IDBIGOLD-EQ,IDBIGOLD,,-1,1,,NSE,5
13414,RSYSTEMS-EQ,RSYSTEMS,,-1,1,,NSE,5
14423,LAOPALA-EQ,LAOPALA,,-1,1,,NSE,5
2320,SMCGLOBAL-EQ,SMCGLOBAL,,-1,1,,NSE,5
30550,NTL-EQ,NTL,,-1,1,,NSE,5
15229,LICNFNHGP-EQ,LICNFNHGP,,-1,1,,NSE,1
13900,CREST-EQ,CREST,,-1,1,,NSE,5
17046,HINDNATGLS-EQ,HINDNATGLS,,-1,1,,NSE,5
11856,SHAHALLOYS-EQ,SHAHALLOYS,,-1,1,,NSE,5
999,EUROTEXIND-EQ,EUROTEXIND,,-1,1,,NSE,5
14174,IZMO-EQ,IZMO,,-1,1,,NSE,5
11773,VISHAL-EQ,VISHAL,,-1,1,,NSE,5
13585,ATLANTA-EQ,ATLANTA,,-1,1,,NSE,5
18883,SJVN-EQ,SJVN,,-1,1,,NSE,5
1190,FMGOETZE-EQ,FMGOETZE,,-1,1,,NSE,5
20178,AKSHARCHEM-EQ,AKSHARCHEM,,-1,1,,NSE,5
3099,SHREDIGCEM-EQ,SHREDIGCEM,,-1,1,,NSE,5
